orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
10532,1019,7,2016-05-09 00:00:00.000,2016-06-06 00:00:00.000,2016-05-12 00:00:00.000,3,74.46,Eastern Connection,35 King George,London,,WX3 6FW,UK
10533,1024,8,2016-05-12 00:00:00.000,2016-06-09 00:00:00.000,2016-05-22 00:00:00.000,1,188.04,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10534,1044,8,2016-05-12 00:00:00.000,2016-06-09 00:00:00.000,2016-05-14 00:00:00.000,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10535,1003,4,2016-05-13 00:00:00.000,2016-06-10 00:00:00.000,2016-05-21 00:00:00.000,1,15.64,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10536,1044,3,2016-05-14 00:00:00.000,2016-06-11 00:00:00.000,2016-06-06 00:00:00.000,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10537,1068,1,2016-05-14 00:00:00.000,2016-05-28 00:00:00.000,2016-05-19 00:00:00.000,1,78.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10538,1011,9,2016-05-15 00:00:00.000,2016-06-12 00:00:00.000,2016-05-16 00:00:00.000,3,4.87,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10539,1011,6,2016-05-16 00:00:00.000,2016-06-13 00:00:00.000,2016-05-23 00:00:00.000,3,12.36,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10540,1063,3,2016-05-19 00:00:00.000,2016-06-16 00:00:00.000,2016-06-13 00:00:00.000,3,1007.64,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10541,1034,2,2016-05-19 00:00:00.000,2016-06-16 00:00:00.000,2016-05-29 00:00:00.000,1,68.65,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10542,1039,1,2016-05-20 00:00:00.000,2016-06-17 00:00:00.000,2016-05-26 00:00:00.000,3,10.95,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10543,1046,8,2016-05-21 00:00:00.000,2016-06-18 00:00:00.000,2016-05-23 00:00:00.000,2,48.17,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10544,1048,4,2016-05-21 00:00:00.000,2016-06-18 00:00:00.000,2016-05-30 00:00:00.000,1,24.91,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10545,1043,8,2016-05-22 00:00:00.000,2016-06-19 00:00:00.000,2016-06-26 00:00:00.000,2,11.92,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA
10546,1084,1,2016-05-23 00:00:00.000,2016-06-20 00:00:00.000,2016-05-27 00:00:00.000,3,194.72,Victuailles en stock,2, rue du Commerce,Lyon,,69004,France
10547,1072,3,2016-05-23 00:00:00.000,2016-06-20 00:00:00.000,2016-06-02 00:00:00.000,2,178.43,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10548,1079,3,2016-05-26 00:00:00.000,2016-06-23 00:00:00.000,2016-06-02 00:00:00.000,2,1.43,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
10549,1063,5,2016-05-27 00:00:00.000,2016-06-10 00:00:00.000,2016-05-30 00:00:00.000,1,171.24,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10550,1030,7,2016-05-28 00:00:00.000,2016-06-25 00:00:00.000,2016-06-06 00:00:00.000,3,4.32,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
10551,1028,4,2016-05-28 00:00:00.000,2016-07-09 00:00:00.000,2016-06-06 00:00:00.000,3,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10552,1035,2,2016-05-29 00:00:00.000,2016-06-26 00:00:00.000,2016-06-05 00:00:00.000,1,83.22,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10553,1087,2,2016-05-30 00:00:00.000,2016-06-27 00:00:00.000,2016-06-03 00:00:00.000,2,149.49,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10554,1056,4,2016-05-30 00:00:00.000,2016-06-27 00:00:00.000,2016-06-05 00:00:00.000,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10555,1071,6,2016-06-02 00:00:00.000,2016-06-30 00:00:00.000,2016-06-04 00:00:00.000,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10556,1073,2,2016-06-03 00:00:00.000,2016-07-15 00:00:00.000,2016-06-13 00:00:00.000,1,9.80,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10557,1044,9,2016-06-03 00:00:00.000,2016-06-17 00:00:00.000,2016-06-06 00:00:00.000,2,96.72,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10558,1004,1,2016-06-04 00:00:00.000,2016-07-02 00:00:00.000,2016-06-10 00:00:00.000,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10559,1007,6,2016-06-05 00:00:00.000,2016-07-03 00:00:00.000,2016-06-13 00:00:00.000,1,8.05,Blondel père et fils,24, place Kléber,Strasbourg,,67000,France
10560,1025,8,2016-06-06 00:00:00.000,2016-07-04 00:00:00.000,2016-06-09 00:00:00.000,1,36.65,Frankenversand,Berliner Platz 43,München,,80805,Germany
10561,1024,2,2016-06-06 00:00:00.000,2016-07-04 00:00:00.000,2016-06-09 00:00:00.000,2,242.21,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10562,1066,1,2016-06-09 00:00:00.000,2016-07-07 00:00:00.000,2016-06-12 00:00:00.000,1,22.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10563,1067,2,2016-06-10 00:00:00.000,2016-07-22 00:00:00.000,2016-06-24 00:00:00.000,2,60.43,Ricardo Adocicados,Av. Copacabana, 267,Rio de Janeiro,RJ,02389-890,Brazil
10564,1065,4,2016-06-10 00:00:00.000,2016-07-08 00:00:00.000,2016-06-16 00:00:00.000,3,13.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10565,1051,8,2016-06-11 00:00:00.000,2016-07-09 00:00:00.000,2016-06-18 00:00:00.000,2,7.15,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10566,1007,9,2016-06-12 00:00:00.000,2016-07-10 00:00:00.000,2016-06-18 00:00:00.000,1,88.40,Blondel père et fils,24, place Kléber,Strasbourg,,67000,France
10567,1037,1,2016-06-12 00:00:00.000,2016-07-10 00:00:00.000,2016-06-17 00:00:00.000,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10568,1029,3,2016-06-13 00:00:00.000,2016-07-11 00:00:00.000,2016-07-09 00:00:00.000,3,6.54,Galería del gastronómo,Rambla de Cataluña, 23,Barcelona,,8022,Spain
10569,1065,5,2016-06-16 00:00:00.000,2016-07-14 00:00:00.000,2016-07-11 00:00:00.000,1,58.98,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10570,1051,3,2016-06-17 00:00:00.000,2016-07-15 00:00:00.000,2016-06-19 00:00:00.000,3,188.99,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10571,1020,8,2016-06-17 00:00:00.000,2016-07-29 00:00:00.000,2016-07-04 00:00:00.000,3,26.06,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10572,1005,3,2016-06-18 00:00:00.000,2016-07-16 00:00:00.000,2016-06-25 00:00:00.000,2,116.43,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10573,1003,7,2016-06-19 00:00:00.000,2016-07-17 00:00:00.000,2016-06-20 00:00:00.000,3,84.84,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10574,1082,4,2016-06-19 00:00:00.000,2016-07-17 00:00:00.000,2016-06-30 00:00:00.000,2,37.60,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10575,1052,5,2016-06-20 00:00:00.000,2016-07-04 00:00:00.000,2016-06-30 00:00:00.000,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10576,1080,3,2016-06-23 00:00:00.000,2016-07-07 00:00:00.000,2016-06-30 00:00:00.000,3,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10577,1082,9,2016-06-23 00:00:00.000,2016-08-04 00:00:00.000,2016-06-30 00:00:00.000,2,25.41,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10578,1011,4,2016-06-24 00:00:00.000,2016-07-22 00:00:00.000,2016-07-25 00:00:00.000,3,29.60,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10579,1045,1,2016-06-25 00:00:00.000,2016-07-23 00:00:00.000,2016-07-04 00:00:00.000,2,13.73,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10580,1056,4,2016-06-26 00:00:00.000,2016-07-24 00:00:00.000,2016-07-01 00:00:00.000,3,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10581,1021,3,2016-06-26 00:00:00.000,2016-07-24 00:00:00.000,2016-07-02 00:00:00.000,1,3.01,Familia Arquibaldo,Rua Orós, 92,Sao Paulo,SP,05442-030,Brazil
10582,1006,3,2016-06-27 00:00:00.000,2016-07-25 00:00:00.000,2016-07-14 00:00:00.000,2,27.71,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10583,1087,2,2016-06-30 00:00:00.000,2016-07-28 00:00:00.000,2016-07-04 00:00:00.000,2,7.28,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10584,1007,4,2016-06-30 00:00:00.000,2016-07-28 00:00:00.000,2016-07-04 00:00:00.000,1,59.14,Blondel père et fils,24, place Kléber,Strasbourg,,67000,France
10585,1088,7,2016-07-01 00:00:00.000,2016-07-29 00:00:00.000,2016-07-10 00:00:00.000,1,13.41,Wellington Importadora,Rua do Mercado, 12,Resende,SP,08737-363,Brazil
10586,1066,9,2016-07-02 00:00:00.000,2016-07-30 00:00:00.000,2016-07-09 00:00:00.000,1,0.48,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10587,1061,1,2016-07-02 00:00:00.000,2016-07-30 00:00:00.000,2016-07-09 00:00:00.000,1,62.52,Que Delícia,Rua da Panificadora, 12,Rio de Janeiro,RJ,02389-673,Brazil
10588,1063,2,2016-07-03 00:00:00.000,2016-07-31 00:00:00.000,2016-07-10 00:00:00.000,3,194.67,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10589,1032,8,2016-07-04 00:00:00.000,2016-08-01 00:00:00.000,2016-07-14 00:00:00.000,2,4.42,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10590,1051,4,2016-07-07 00:00:00.000,2016-08-04 00:00:00.000,2016-07-14 00:00:00.000,3,44.77,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10591,1083,1,2016-07-07 00:00:00.000,2016-07-21 00:00:00.000,2016-07-16 00:00:00.000,1,55.92,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10592,1044,3,2016-07-08 00:00:00.000,2016-08-05 00:00:00.000,2016-07-16 00:00:00.000,1,32.10,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10593,1044,7,2016-07-09 00:00:00.000,2016-08-06 00:00:00.000,2016-08-13 00:00:00.000,2,174.20,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10594,1055,3,2016-07-09 00:00:00.000,2016-08-06 00:00:00.000,2016-07-16 00:00:00.000,2,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10595,1020,2,2016-07-10 00:00:00.000,2016-08-07 00:00:00.000,2016-07-14 00:00:00.000,1,96.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10596,1089,8,2016-07-11 00:00:00.000,2016-08-08 00:00:00.000,2016-08-12 00:00:00.000,1,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10597,1059,7,2016-07-11 00:00:00.000,2016-08-08 00:00:00.000,2016-07-18 00:00:00.000,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10598,1065,1,2016-07-14 00:00:00.000,2016-08-11 00:00:00.000,2016-07-18 00:00:00.000,3,44.42,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10599,1011,6,2016-07-15 00:00:00.000,2016-08-26 00:00:00.000,2016-07-21 00:00:00.000,3,29.98,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10600,1036,4,2016-07-16 00:00:00.000,2016-08-13 00:00:00.000,2016-07-21 00:00:00.000,1,45.13,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10601,1035,7,2016-07-16 00:00:00.000,2016-08-27 00:00:00.000,2016-07-22 00:00:00.000,1,58.30,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10602,1083,8,2016-07-17 00:00:00.000,2016-08-14 00:00:00.000,2016-07-22 00:00:00.000,2,2.92,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10603,1071,8,2016-07-18 00:00:00.000,2016-08-15 00:00:00.000,2016-08-08 00:00:00.000,2,48.77,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10604,1028,1,2016-07-18 00:00:00.000,2016-08-15 00:00:00.000,2016-07-29 00:00:00.000,1,7.46,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10605,1051,1,2016-07-21 00:00:00.000,2016-08-18 00:00:00.000,2016-07-29 00:00:00.000,2,379.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10606,1081,4,2016-07-22 00:00:00.000,2016-08-19 00:00:00.000,2016-07-31 00:00:00.000,3,79.40,Tradiçao Hipermercados,Av. Inês de Castro, 414,Sao Paulo,SP,05634-030,Brazil
10607,1071,5,2016-07-22 00:00:00.000,2016-08-19 00:00:00.000,2016-07-25 00:00:00.000,1,200.24,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10608,1079,4,2016-07-23 00:00:00.000,2016-08-20 00:00:00.000,2016-08-01 00:00:00.000,2,27.79,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
10609,1018,7,2016-07-24 00:00:00.000,2016-08-21 00:00:00.000,2016-07-30 00:00:00.000,2,1.85,Du monde entier,67, rue des Cinquante Otages,Nantes,,44000,France
10610,1041,8,2016-07-25 00:00:00.000,2016-08-22 00:00:00.000,2016-08-06 00:00:00.000,1,26.78,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10611,1091,6,2016-07-25 00:00:00.000,2016-08-22 00:00:00.000,2016-08-01 00:00:00.000,2,80.65,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10612,1071,1,2016-07-28 00:00:00.000,2016-08-25 00:00:00.000,2016-08-01 00:00:00.000,2,544.08,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10613,1035,4,2016-07-29 00:00:00.000,2016-08-26 00:00:00.000,2016-08-01 00:00:00.000,2,8.11,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10614,1006,8,2016-07-29 00:00:00.000,2016-08-26 00:00:00.000,2016-08-01 00:00:00.000,3,1.93,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10615,1090,2,2016-07-30 00:00:00.000,2016-08-27 00:00:00.000,2016-08-06 00:00:00.000,3,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10616,1032,1,2016-07-31 00:00:00.000,2016-08-28 00:00:00.000,2016-08-05 00:00:00.000,2,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10617,1032,4,2016-07-31 00:00:00.000,2016-08-28 00:00:00.000,2016-08-04 00:00:00.000,2,18.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10618,1051,1,2016-08-01 00:00:00.000,2016-09-12 00:00:00.000,2016-08-08 00:00:00.000,1,154.68,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10619,1051,3,2016-08-04 00:00:00.000,2016-09-01 00:00:00.000,2016-08-07 00:00:00.000,3,91.05,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10620,1042,2,2016-08-05 00:00:00.000,2016-09-02 00:00:00.000,2016-08-14 00:00:00.000,3,0.94,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10621,1038,4,2016-08-05 00:00:00.000,2016-09-02 00:00:00.000,2016-08-11 00:00:00.000,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10622,1067,4,2016-08-06 00:00:00.000,2016-09-03 00:00:00.000,2016-08-11 00:00:00.000,3,50.97,Ricardo Adocicados,Av. Copacabana, 267,Rio de Janeiro,RJ,02389-890,Brazil
10623,1025,8,2016-08-07 00:00:00.000,2016-09-04 00:00:00.000,2016-08-12 00:00:00.000,2,97.18,Frankenversand,Berliner Platz 43,München,,80805,Germany
10624,1078,4,2016-08-07 00:00:00.000,2016-09-04 00:00:00.000,2016-08-19 00:00:00.000,2,94.80,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10625,1002,3,2016-08-08 00:00:00.000,2016-09-05 00:00:00.000,2016-08-14 00:00:00.000,1,43.90,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10626,1005,1,2016-08-11 00:00:00.000,2016-09-08 00:00:00.000,2016-08-20 00:00:00.000,2,138.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10627,1071,8,2016-08-11 00:00:00.000,2016-09-22 00:00:00.000,2016-08-21 00:00:00.000,3,107.46,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10628,1007,4,2016-08-12 00:00:00.000,2016-09-09 00:00:00.000,2016-08-20 00:00:00.000,3,30.36,Blondel père et fils,24, place Kléber,Strasbourg,,67000,France
10629,1030,4,2016-08-12 00:00:00.000,2016-09-09 00:00:00.000,2016-08-20 00:00:00.000,3,85.46,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
10630,1039,1,2016-08-13 00:00:00.000,2016-09-10 00:00:00.000,2016-08-19 00:00:00.000,2,32.35,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10631,1041,8,2016-08-14 00:00:00.000,2016-09-11 00:00:00.000,2016-08-15 00:00:00.000,1,0.87,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10632,1086,8,2016-08-14 00:00:00.000,2016-09-11 00:00:00.000,2016-08-19 00:00:00.000,1,41.38,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10633,1020,7,2016-08-15 00:00:00.000,2016-09-12 00:00:00.000,2016-08-18 00:00:00.000,3,477.90,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10634,1023,4,2016-08-15 00:00:00.000,2016-09-12 00:00:00.000,2016-08-21 00:00:00.000,3,487.38,Folies gourmandes,184, chaussée de Tournai,Lille,,59000,France
10635,1049,8,2016-08-18 00:00:00.000,2016-09-15 00:00:00.000,2016-08-21 00:00:00.000,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10636,1087,4,2016-08-19 00:00:00.000,2016-09-16 00:00:00.000,2016-08-26 00:00:00.000,1,1.15,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10637,1062,6,2016-08-19 00:00:00.000,2016-09-16 00:00:00.000,2016-08-26 00:00:00.000,1,201.29,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10638,1047,3,2016-08-20 00:00:00.000,2016-09-17 00:00:00.000,2016-09-01 00:00:00.000,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10639,1070,7,2016-08-20 00:00:00.000,2016-09-17 00:00:00.000,2016-08-27 00:00:00.000,3,38.64,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10640,1086,4,2016-08-21 00:00:00.000,2016-09-18 00:00:00.000,2016-08-28 00:00:00.000,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10641,1035,4,2016-08-22 00:00:00.000,2016-09-19 00:00:00.000,2016-08-26 00:00:00.000,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10642,1073,7,2016-08-22 00:00:00.000,2016-09-19 00:00:00.000,2016-09-05 00:00:00.000,3,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10643,1001,6,2016-08-25 00:00:00.000,2016-09-22 00:00:00.000,2016-09-02 00:00:00.000,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10644,1088,3,2016-08-25 00:00:00.000,2016-09-22 00:00:00.000,2016-09-01 00:00:00.000,2,0.14,Wellington Importadora,Rua do Mercado, 12,Resende,SP,08737-363,Brazil
10645,1034,4,2016-08-26 00:00:00.000,2016-09-23 00:00:00.000,2016-09-02 00:00:00.000,1,12.41,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10646,1037,9,2016-08-27 00:00:00.000,2016-10-08 00:00:00.000,2016-09-03 00:00:00.000,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10647,1061,4,2016-08-27 00:00:00.000,2016-09-10 00:00:00.000,2016-09-03 00:00:00.000,2,45.54,Que Delícia,Rua da Panificadora, 12,Rio de Janeiro,RJ,02389-673,Brazil
10648,1067,5,2016-08-28 00:00:00.000,2016-10-09 00:00:00.000,2016-09-09 00:00:00.000,2,14.25,Ricardo Adocicados,Av. Copacabana, 267,Rio de Janeiro,RJ,02389-890,Brazil
10649,1050,5,2016-08-28 00:00:00.000,2016-09-25 00:00:00.000,2016-08-29 00:00:00.000,3,6.20,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10650,1021,5,2016-08-29 00:00:00.000,2016-09-26 00:00:00.000,2016-09-03 00:00:00.000,3,176.81,Familia Arquibaldo,Rua Orós, 92,Sao Paulo,SP,05442-030,Brazil
10651,1086,8,2016-09-01 00:00:00.000,2016-09-29 00:00:00.000,2016-09-11 00:00:00.000,2,20.60,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10652,1031,4,2016-09-01 00:00:00.000,2016-09-29 00:00:00.000,2016-09-08 00:00:00.000,2,7.14,Gourmet Lanchonetes,Av. Brasil, 442,Campinas,SP,04876-786,Brazil
10653,1025,1,2016-09-02 00:00:00.000,2016-09-30 00:00:00.000,2016-09-19 00:00:00.000,1,93.25,Frankenversand,Berliner Platz 43,München,,80805,Germany
10654,1005,5,2016-09-02 00:00:00.000,2016-09-30 00:00:00.000,2016-09-11 00:00:00.000,1,55.26,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10655,1066,1,2016-09-03 00:00:00.000,2016-10-01 00:00:00.000,2016-09-11 00:00:00.000,2,4.41,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10656,1032,6,2016-09-04 00:00:00.000,2016-10-02 00:00:00.000,2016-09-10 00:00:00.000,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10657,1071,2,2016-09-04 00:00:00.000,2016-10-02 00:00:00.000,2016-09-15 00:00:00.000,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10658,1063,4,2016-09-05 00:00:00.000,2016-10-03 00:00:00.000,2016-09-08 00:00:00.000,1,364.15,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10659,1062,7,2016-09-05 00:00:00.000,2016-10-03 00:00:00.000,2016-09-10 00:00:00.000,2,105.81,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10660,1036,8,2016-09-08 00:00:00.000,2016-10-06 00:00:00.000,2016-10-15 00:00:00.000,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10661,1037,7,2016-09-09 00:00:00.000,2016-10-07 00:00:00.000,2016-09-15 00:00:00.000,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10662,1048,3,2016-09-09 00:00:00.000,2016-10-07 00:00:00.000,2016-09-18 00:00:00.000,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10663,1009,2,2016-09-10 00:00:00.000,2016-09-24 00:00:00.000,2016-10-03 00:00:00.000,2,113.15,Bon app',12, rue des Bouchers,Marseille,,13008,France
10664,1028,1,2016-09-10 00:00:00.000,2016-10-08 00:00:00.000,2016-09-19 00:00:00.000,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10665,1048,1,2016-09-11 00:00:00.000,2016-10-09 00:00:00.000,2016-09-17 00:00:00.000,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10666,1068,7,2016-09-12 00:00:00.000,2016-10-10 00:00:00.000,2016-09-22 00:00:00.000,2,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10667,1020,7,2016-09-12 00:00:00.000,2016-10-10 00:00:00.000,2016-09-19 00:00:00.000,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10668,1086,1,2016-09-15 00:00:00.000,2016-10-13 00:00:00.000,2016-09-23 00:00:00.000,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10669,1073,2,2016-09-15 00:00:00.000,2016-10-13 00:00:00.000,2016-09-22 00:00:00.000,1,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10670,1025,4,2016-09-16 00:00:00.000,2016-10-14 00:00:00.000,2016-09-18 00:00:00.000,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany
10671,1026,1,2016-09-17 00:00:00.000,2016-10-15 00:00:00.000,2016-09-24 00:00:00.000,1,30.34,France restauration,54, rue Royale,Nantes,,44000,France
10672,1005,9,2016-09-17 00:00:00.000,2016-10-01 00:00:00.000,2016-09-26 00:00:00.000,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10673,1090,2,2016-09-18 00:00:00.000,2016-10-16 00:00:00.000,2016-09-19 00:00:00.000,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10674,1038,4,2016-09-18 00:00:00.000,2016-10-16 00:00:00.000,2016-09-30 00:00:00.000,2,0.90,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
